完整路径,文件名,文件大小,文件大小(MB),MD5值,分析时间(秒),分析帧数,成功分析帧数,匹配标签数,匹配标签列表,标签详情,错误信息
/Volumes/HC530_1/待整理/AV/FC2-PPV-3243171/FC2-PPV-3243171.mp4,FC2-PPV-3243171.mp4,2424253726,2311.9,057feee7334c6936db5c9144f3e04ef8,236.4,11,11,16,"中年, 内衣, 卷发, 口交, 和服, 姿势, 床上, 性感, 情趣, 按摩, 模特, 比基尼, 短发, 身材, 酒店, 长发","{""身材"": 5, ""短发"": 3, ""床上"": 3, ""中年"": 3, ""姿势"": 2, ""长发"": 2, ""情趣"": 2, ""口交"": 2, ""卷发"": 2, ""模特"": 1, ""性感"": 1, ""内衣"": 1, ""酒店"": 1, ""和服"": 1, ""按摩"": 1, ""比基尼"": 1}",
/Volumes/HC530_1/待整理/AV/凉森/ABF-007.mp4,ABF-007.mp4,8279528265,7896.0,05e4608a64d6a1aa8e1ed9a62a7d56d8,230.8,11,11,16,"丰满, 内衣, 口交, 姿势, 床上, 律师, 性感, 模特, 比基尼, 浴室, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 6, ""长发"": 4, ""苗条"": 3, ""酒店"": 3, ""短发"": 3, ""性感"": 1, ""模特"": 1, ""口交"": 1, ""浴室"": 1, ""马尾"": 1, ""比基尼"": 1, ""姿势"": 1, ""律师"": 1, ""丰满"": 1, ""内衣"": 1, ""床上"": 1}",
/Volumes/HC530_1/待整理/AV/凉森/ABF-017.mp4,ABF-017.mp4,5784181606,5516.2,af105433c4e580da749c3d1bed75c63b,227.9,11,11,16,"内衣, 制服, 办公室, 口交, 多人, 天花板, 床上, 性感, 模特, 短发, 苗条, 调教, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""身材"": 5, ""酒店"": 4, ""短发"": 3, ""床上"": 2, ""马尾"": 2, ""苗条"": 2, ""性感"": 1, ""模特"": 1, ""内衣"": 1, ""天花板"": 1, ""口交"": 1, ""多人"": 1, ""调教"": 1, ""办公室"": 1, ""制服"": 1}",
/Volumes/HC530_1/待整理/AV/MIDV-354-C_GG5/!MIDV-354-C_GG5.mp4,!MIDV-354-C_GG5.mp4,5604281592,5344.7,c2c36209d19fda7595fa0ae9b0ff8d04,245.6,11,11,18,"丁字裤, 内衣, 制服, 口交, 姿势, 学生, 床上, 性感, 成熟, 模特, 浴室, 清纯, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""长发"": 7, ""酒店"": 5, ""苗条"": 4, ""学生"": 3, ""马尾"": 2, ""短发"": 2, ""制服"": 2, ""性感"": 2, ""浴室"": 2, ""模特"": 2, ""清纯"": 1, ""姿势"": 1, ""口交"": 1, ""丁字裤"": 1, ""成熟"": 1, ""内衣"": 1, ""床上"": 1}",
/Volumes/HC530_1/待整理/AV/FC2-PPV-3246216/FC2-PPV-3246216.mp4,FC2-PPV-3246216.mp4,1278237543,1219.0,87768c7fd643682accf6ad8732649a54,234.2,10,10,19,"内衣, 制服, 卷发, 双马尾, 口交, 大学生, 天花板, 姿势, 学校, 学生, 床上, 性感, 淡妆, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""床上"": 5, ""学生"": 5, ""长发"": 5, ""身材"": 4, ""酒店"": 4, ""制服"": 3, ""马尾"": 2, ""双马尾"": 2, ""内衣"": 2, ""性感"": 2, ""短发"": 1, ""淡妆"": 1, ""口交"": 1, ""姿势"": 1, ""苗条"": 1, ""大学生"": 1, ""卷发"": 1, ""天花板"": 1, ""学校"": 1}",
/Volumes/HC530_1/待整理/AV/Julia/MEYD-826.mp4,MEYD-826.mp4,6544051628,6240.9,ceed9e99cda48b87bbd839ba8788fb27,239.9,10,10,22,"丁字裤, 中年, 内衣, 制服, 办公室, 卷发, 双马尾, 口交, 姿势, 学生, 床上, 性感, 按摩, 模特, 睡衣, 短发, 老师, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""苗条"": 4, ""床上"": 4, ""学生"": 3, ""办公室"": 3, ""模特"": 3, ""性感"": 3, ""姿势"": 3, ""马尾"": 2, ""酒店"": 2, ""双马尾"": 1, ""老师"": 1, ""中年"": 1, ""制服"": 1, ""卷发"": 1, ""睡衣"": 1, ""内衣"": 1, ""丁字裤"": 1, ""短发"": 1, ""按摩"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/AV/Julia/PRED-434.mp4,PRED-434.mp4,5296617634,5051.2,e865e3a29a245fd4a050e98a2ac56528,243.6,10,10,16,"丁字裤, 丝袜, 内衣, 卷发, 口交, 床上, 性感, 成熟, 模特, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 9, ""苗条"": 6, ""酒店"": 5, ""性感"": 5, ""长发"": 5, ""床上"": 3, ""模特"": 3, ""成熟"": 2, ""短发"": 2, ""内衣"": 2, ""职业装"": 1, ""卷发"": 1, ""马尾"": 1, ""丁字裤"": 1, ""丝袜"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/AV/Julia/PRED-411.mp4,PRED-411.mp4,6739653977,6427.4,498393b2f62200b3f1c47e6e20c0e998,446.4,10,10,20,"丝袜, 中年, 内衣, 制服, 卷发, 口交, 后入, 姿势, 床上, 性感, 成熟, 模特, 浴室, 熟女, 睡衣, 短发, 苗条, 身材, 酒店, 长发","{""身材"": 8, ""苗条"": 5, ""长发"": 4, ""床上"": 3, ""短发"": 3, ""性感"": 3, ""姿势"": 2, ""内衣"": 2, ""模特"": 2, ""酒店"": 2, ""睡衣"": 1, ""制服"": 1, ""卷发"": 1, ""后入"": 1, ""浴室"": 1, ""熟女"": 1, ""成熟"": 1, ""口交"": 1, ""中年"": 1, ""丝袜"": 1}",
/Volumes/HC530_1/待整理/trans/av3/200GANA-2876.mp4,200GANA-2876.mp4,1977339526,1885.7,af4d8875594f4fe0fa4c31700bc3b1cb,239.9,11,11,16,"内衣, 卷发, 学生, 床上, 性感, 按摩, 模特, 淡妆, 漂亮, 瑜伽, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 10, ""长发"": 8, ""苗条"": 7, ""床上"": 5, ""性感"": 4, ""短发"": 3, ""模特"": 3, ""学生"": 1, ""按摩"": 1, ""瑜伽"": 1, ""酒店"": 1, ""淡妆"": 1, ""漂亮"": 1, ""马尾"": 1, ""内衣"": 1, ""卷发"": 1}",
/Volumes/HC530_1/待整理/trans/av3/NSFS-199.mp4,NSFS-199.mp4,4935009739,4706.4,98c0d6ed6e653326b816a84b467d4193,195.2,10,10,13,"中年, 内衣, 床上, 性感, 成熟, 模特, 淡妆, 短发, 职业装, 苗条, 身材, 酒店, 长发","{""身材"": 5, ""模特"": 3, ""长发"": 3, ""短发"": 3, ""床上"": 3, ""酒店"": 3, ""苗条"": 2, ""性感"": 2, ""中年"": 2, ""职业装"": 1, ""成熟"": 1, ""内衣"": 1, ""淡妆"": 1}",
/Volumes/HC530_1/待整理/trans/av3/REBD-756.mp4,REBD-756.mp4,3133550227,2988.4,e7ce4579b57b7e52b623c4c95b94941a,290.3,11,11,18,"丁字裤, 丰满, 内衣, 制服, 卷发, 双马尾, 姿势, 学生, 床上, 性感, 模特, 浴室, 淡妆, 睡衣, 苗条, 身材, 长发, 马尾","{""长发"": 10, ""身材"": 7, ""性感"": 5, ""模特"": 5, ""苗条"": 4, ""马尾"": 3, ""姿势"": 2, ""淡妆"": 2, ""内衣"": 2, ""学生"": 2, ""双马尾"": 2, ""卷发"": 1, ""制服"": 1, ""丁字裤"": 1, ""浴室"": 1, ""睡衣"": 1, ""床上"": 1, ""丰满"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FGEN-002.mp4,FGEN-002.mp4,10712978514,10216.7,ea9feb573dcc82bec3a5c313e521fc1d,259.3,11,11,21,"丁字裤, 内衣, 制服, 办公室, 和服, 女技师, 性感, 情趣, 成熟, 护士, 按摩, 模特, 淡妆, 眼镜, 短发, 老师, 职业装, 苗条, 身材, 酒店, 长发","{""身材"": 5, ""短发"": 5, ""性感"": 4, ""办公室"": 4, ""内衣"": 3, ""淡妆"": 3, ""苗条"": 3, ""模特"": 2, ""眼镜"": 2, ""护士"": 2, ""长发"": 2, ""和服"": 2, ""制服"": 2, ""按摩"": 2, ""成熟"": 1, ""老师"": 1, ""情趣"": 1, ""丁字裤"": 1, ""女技师"": 1, ""酒店"": 1, ""职业装"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-632.mp4,FSDSS-632.mp4,3831763234,3654.3,4ee6fcb3e5c874aa4a2c1ab5b4631cd8,284.3,11,11,24,"内衣, 制服, 办公室, 双马尾, 口交, 姿势, 学生, 少女, 床上, 律师, 性感, 情趣, 成熟, 模特, 浴室, 清纯, 熟女, 短发, 自慰, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 5, ""性感"": 5, ""长发"": 5, ""马尾"": 3, ""模特"": 2, ""苗条"": 2, ""酒店"": 2, ""床上"": 2, ""学生"": 2, ""短发"": 2, ""办公室"": 2, ""姿势"": 2, ""情趣"": 2, ""口交"": 2, ""成熟"": 2, ""内衣"": 2, ""清纯"": 1, ""少女"": 1, ""制服"": 1, ""双马尾"": 1, ""浴室"": 1, ""自慰"": 1, ""熟女"": 1, ""律师"": 1}",
/Volumes/HC530_1/待整理/trans/av3/APNS-316.mp4,APNS-316.mp4,5123374762,4886.0,06cc79a56b68208a7449e736fe61944f,236.9,10,10,20,"中年, 内衣, 制服, 卷发, 多人, 姿势, 床上, 性感, 成熟, 旗袍, 模特, 浴室, 淡妆, 熟女, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 5, ""身材"": 4, ""多人"": 3, ""中年"": 3, ""床上"": 3, ""酒店"": 3, ""模特"": 2, ""短发"": 2, ""苗条"": 2, ""性感"": 2, ""旗袍"": 1, ""卷发"": 1, ""制服"": 1, ""熟女"": 1, ""成熟"": 1, ""浴室"": 1, ""姿势"": 1, ""淡妆"": 1, ""马尾"": 1, ""内衣"": 1}",
/Volumes/HC530_1/待整理/trans/av3/SSIS-738.mp4,SSIS-738.mp4,6555447140,6251.8,355923c18b177c5c68ca86719b4e5b65,255.6,10,10,18,"丝袜, 中年, 内衣, 制服, 口交, 学生, 床上, 性感, 成熟, 模特, 浴室, 清纯, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 6, ""性感"": 4, ""长发"": 4, ""苗条"": 4, ""模特"": 3, ""酒店"": 3, ""短发"": 3, ""床上"": 2, ""内衣"": 1, ""丝袜"": 1, ""清纯"": 1, ""马尾"": 1, ""制服"": 1, ""学生"": 1, ""口交"": 1, ""成熟"": 1, ""浴室"": 1, ""中年"": 1}",
/Volumes/HC530_1/待整理/trans/av3/261ARA-573.mp4,261ARA-573.mp4,4467800106,4260.8,6058bec1dd0b30ba9e8f6a45790ff32b,281.1,11,11,16,"丁字裤, 丰满, 主播, 办公室, 双马尾, 口交, 姿势, 性感, 成熟, 模特, 短发, 苗条, 身材, 车内, 长发, 马尾","{""身材"": 8, ""长发"": 8, ""苗条"": 5, ""性感"": 4, ""模特"": 4, ""马尾"": 3, ""姿势"": 3, ""车内"": 2, ""短发"": 2, ""丰满"": 2, ""口交"": 2, ""双马尾"": 1, ""成熟"": 1, ""丁字裤"": 1, ""办公室"": 1, ""主播"": 1}",
/Volumes/HC530_1/待整理/trans/av3/RVG-200.mp4,RVG-200.mp4,10841370416,10339.1,ecd5a88a8243d37bdba22f84dbd50d37,221.1,10,10,15,"内衣, 医院, 多人, 天花板, 学生, 床上, 成熟, 模特, 淡妆, 熟女, 眼镜, 短发, 苗条, 身材, 长发","{""身材"": 7, ""长发"": 5, ""模特"": 2, ""苗条"": 2, ""内衣"": 2, ""天花板"": 2, ""短发"": 2, ""床上"": 2, ""学生"": 2, ""熟女"": 1, ""眼镜"": 1, ""多人"": 1, ""成熟"": 1, ""淡妆"": 1, ""医院"": 1}",
/Volumes/HC530_1/待整理/trans/av3/GDRD-004.mp4,GDRD-004.mp4,7296002962,6958.0,e641bc4217c5ed71df51a47992f4bcd2,250.4,10,10,18,"内衣, 卷发, 口交, 和服, 姿势, 床上, 性感, 成熟, 模特, 浴室, 淡妆, 熟女, 短发, 红唇, 苗条, 身材, 酒店, 长发","{""性感"": 7, ""模特"": 5, ""身材"": 4, ""长发"": 4, ""成熟"": 3, ""短发"": 3, ""卷发"": 3, ""红唇"": 2, ""苗条"": 2, ""酒店"": 2, ""熟女"": 1, ""姿势"": 1, ""浴室"": 1, ""和服"": 1, ""内衣"": 1, ""床上"": 1, ""口交"": 1, ""淡妆"": 1}",
/Volumes/HC530_1/待整理/trans/av3/KAMEF-039.mp4,KAMEF-039.mp4,4120985306,3930.1,13c8c50783e056810afd76cf0b727673,272.6,11,11,21,"丁字裤, 中年, 内衣, 双马尾, 大学生, 姿势, 学生, 床上, 性感, 情趣, 新娘, 模特, 比基尼, 浴室, 睡衣, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 5, ""短发"": 5, ""模特"": 4, ""酒店"": 4, ""床上"": 4, ""性感"": 4, ""苗条"": 3, ""内衣"": 3, ""长发"": 3, ""情趣"": 2, ""丁字裤"": 2, ""姿势"": 2, ""浴室"": 2, ""比基尼"": 1, ""大学生"": 1, ""学生"": 1, ""马尾"": 1, ""双马尾"": 1, ""新娘"": 1, ""中年"": 1, ""睡衣"": 1}",
/Volumes/HC530_1/待整理/trans/av3/MDTM-811.mp4,MDTM-811.mp4,5390954622,5141.2,db8a2aa688f457cf486180adbc0a17ef,256.8,10,10,16,"丝袜, 制服, 医生, 双马尾, 姿势, 学校, 学生, 床上, 浴室, 淡妆, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""学生"": 5, ""酒店"": 5, ""床上"": 5, ""身材"": 4, ""苗条"": 3, ""制服"": 3, ""姿势"": 2, ""浴室"": 2, ""学校"": 2, ""短发"": 1, ""淡妆"": 1, ""医生"": 1, ""马尾"": 1, ""双马尾"": 1, ""丝袜"": 1}",
/Volumes/HC530_1/待整理/trans/av3/531HFC-019.mp4,531HFC-019.mp4,2509618303,2393.4,c19c3d3e2f6057651ac6b5a8e0e4e8e3,269.9,11,11,15,"丰满, 办公室, 卷发, 学生, 床上, 按摩, 浴室, 淡妆, 眼镜, 短发, 老师, 苗条, 身材, 酒店, 长发","{""身材"": 6, ""长发"": 6, ""苗条"": 3, ""卷发"": 3, ""床上"": 3, ""短发"": 2, ""淡妆"": 2, ""酒店"": 2, ""老师"": 1, ""学生"": 1, ""办公室"": 1, ""丰满"": 1, ""眼镜"": 1, ""浴室"": 1, ""按摩"": 1}",
/Volumes/HC530_1/待整理/trans/av3/DNJR-104.mp4,DNJR-104.mp4,6445305560,6146.7,fdd0fa66b9eb866f53e27bbd641aeebc,250.3,10,10,16,"办公室, 双马尾, 姿势, 学校, 学生, 少女, 床上, 性感, 情趣, 按摩, 清纯, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 7, ""马尾"": 5, ""身材"": 4, ""床上"": 4, ""学生"": 3, ""苗条"": 3, ""双马尾"": 2, ""办公室"": 1, ""少女"": 1, ""学校"": 1, ""按摩"": 1, ""性感"": 1, ""情趣"": 1, ""姿势"": 1, ""清纯"": 1, ""酒店"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-624.mp4,FSDSS-624.mp4,3737313901,3564.2,8f8be56cc8d6c2cea2766505c83df639,293.9,11,11,19,"内衣, 办公室, 卷发, 口交, 姿势, 床上, 性感, 情趣, 成熟, 模特, 真实, 眼镜, 睡衣, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 8, ""身材"": 5, ""苗条"": 5, ""短发"": 4, ""床上"": 3, ""模特"": 3, ""马尾"": 3, ""内衣"": 2, ""性感"": 1, ""姿势"": 1, ""情趣"": 1, ""口交"": 1, ""酒店"": 1, ""成熟"": 1, ""真实"": 1, ""办公室"": 1, ""卷发"": 1, ""睡衣"": 1, ""眼镜"": 1}",
/Volumes/HC530_1/待整理/trans/av3/BACJ-061.mp4,BACJ-061.mp4,5349132614,5101.3,789daa5c2040394355469bba6161cac9,204.7,10,10,12,"丁字裤, 口交, 天花板, 姿势, 床上, 按摩, 模特, 淡妆, 短发, 苗条, 身材, 酒店","{""身材"": 9, ""苗条"": 7, ""短发"": 7, ""按摩"": 2, ""模特"": 2, ""床上"": 1, ""口交"": 1, ""姿势"": 1, ""丁字裤"": 1, ""淡妆"": 1, ""天花板"": 1, ""酒店"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-569.mp4,FSDSS-569.mp4,3664538539,3494.8,d5835be2152a1d43bd02c9eaee05f034,247.2,11,11,12,"中年, 内衣, 口交, 姿势, 学生, 床上, 性感, 情趣, 模特, 淡妆, 身材, 长发","{""长发"": 8, ""身材"": 3, ""学生"": 3, ""床上"": 3, ""性感"": 2, ""模特"": 2, ""口交"": 2, ""内衣"": 2, ""中年"": 1, ""姿势"": 1, ""淡妆"": 1, ""情趣"": 1}",
/Volumes/HC530_1/待整理/trans/av3/GDRD-003.mp4,GDRD-003.mp4,7484888356,7138.1,6b14aecfb1e51bff155a922e592d237f,246.5,10,10,15,"丁字裤, 内衣, 卷发, 和服, 姿势, 床上, 性感, 成熟, 模特, 比基尼, 苗条, 身材, 酒店, 长发, 马尾","{""性感"": 5, ""酒店"": 5, ""模特"": 4, ""长发"": 4, ""身材"": 3, ""马尾"": 2, ""内衣"": 2, ""床上"": 2, ""和服"": 1, ""姿势"": 1, ""丁字裤"": 1, ""卷发"": 1, ""苗条"": 1, ""比基尼"": 1, ""成熟"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-629.mp4,FSDSS-629.mp4,3848249528,3670.0,870ebf903aa6c062cbaf3446152543cf,233.4,11,11,17,"医生, 口交, 学生, 床上, 性感, 成熟, 护士, 淡妆, 清纯, 真实, 短发, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""苗条"": 5, ""床上"": 5, ""口交"": 4, ""马尾"": 3, ""真实"": 2, ""短发"": 2, ""职业装"": 1, ""护士"": 1, ""医生"": 1, ""清纯"": 1, ""学生"": 1, ""淡妆"": 1, ""性感"": 1, ""酒店"": 1, ""成熟"": 1}",
/Volumes/HC530_1/待整理/trans/av3/REAL-826.mp4,REAL-826.mp4,5846568805,5575.7,d38af005fed9af60d24ea09e9df9a61c,201.3,10,10,18,"办公室, 双马尾, 口交, 和服, 多人, 姿势, 学生, 床上, 性感, 模特, 浴室, 淡妆, 睡衣, 短发, 苗条, 身材, 长发, 马尾","{""长发"": 5, ""短发"": 3, ""床上"": 3, ""身材"": 2, ""模特"": 2, ""苗条"": 2, ""学生"": 2, ""马尾"": 2, ""姿势"": 2, ""淡妆"": 2, ""和服"": 1, ""浴室"": 1, ""口交"": 1, ""办公室"": 1, ""双马尾"": 1, ""睡衣"": 1, ""多人"": 1, ""性感"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-549.mp4,FSDSS-549.mp4,4804845740,4582.3,4a8a15ec48ecae5e768c3083838950fa,255.0,11,11,18,"中年, 制服, 办公室, 和服, 姿势, 学生, 床上, 模特, 淡妆, 睡衣, 短发, 秘书, 职业装, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 8, ""身材"": 7, ""床上"": 6, ""苗条"": 5, ""酒店"": 4, ""模特"": 3, ""马尾"": 2, ""短发"": 2, ""淡妆"": 2, ""办公室"": 1, ""和服"": 1, ""睡衣"": 1, ""秘书"": 1, ""学生"": 1, ""制服"": 1, ""职业装"": 1, ""中年"": 1, ""姿势"": 1}",
/Volumes/HC530_1/待整理/trans/av3/404DHT-0680.mp4,404DHT-0680.mp4,1129156050,1076.8,e8db96f79ff929414b6e159a034491ff,240.0,11,11,19,"丁字裤, 中年, 内衣, 制服, 办公室, 医生, 医院, 天花板, 姿势, 成熟, 护士, 按摩, 淡妆, 睡衣, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 7, ""长发"": 7, ""医生"": 5, ""苗条"": 4, ""医院"": 2, ""天花板"": 2, ""姿势"": 2, ""办公室"": 1, ""成熟"": 1, ""睡衣"": 1, ""酒店"": 1, ""按摩"": 1, ""丁字裤"": 1, ""护士"": 1, ""淡妆"": 1, ""马尾"": 1, ""内衣"": 1, ""中年"": 1, ""制服"": 1}",
/Volumes/HC530_1/待整理/trans/av3/328HMDNV-625.mp4,328HMDNV-625.mp4,4210555720,4015.5,2e082bb2df7951384f5c842be54457ac,223.9,11,11,18,"内衣, 制服, 医院, 卷发, 姿势, 学生, 床上, 性感, 护士, 旗袍, 模特, 浴室, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 4, ""短发"": 3, ""长发"": 2, ""床上"": 2, ""性感"": 2, ""姿势"": 2, ""模特"": 2, ""苗条"": 2, ""酒店"": 2, ""学生"": 1, ""护士"": 1, ""制服"": 1, ""医院"": 1, ""卷发"": 1, ""浴室"": 1, ""内衣"": 1, ""旗袍"": 1, ""马尾"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-626.mp4,FSDSS-626.mp4,3675239927,3505.0,ec20a1fb334453d8751392a0e3ab98e3,219.3,11,11,16,"丁字裤, 内衣, 姿势, 少女, 床上, 性感, 模特, 比基尼, 浴室, 瑜伽, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 9, ""苗条"": 8, ""长发"": 7, ""性感"": 5, ""模特"": 4, ""酒店"": 3, ""丁字裤"": 2, ""床上"": 2, ""姿势"": 2, ""内衣"": 2, ""少女"": 1, ""比基尼"": 1, ""浴室"": 1, ""短发"": 1, ""马尾"": 1, ""瑜伽"": 1}",
/Volumes/HC530_1/待整理/trans/av3/543TAXD-045.mp4,543TAXD-045.mp4,2519746235,2403.0,bb9eb1c852ba593d81566aee700e5ca4,217.8,11,11,17,"中年, 制服, 办公室, 学生, 床上, 成熟, 模特, 熟女, 真实, 睡衣, 短发, 苗条, 身材, 车内, 酒店, 长发, 马尾","{""身材"": 6, ""长发"": 6, ""床上"": 4, ""车内"": 3, ""模特"": 2, ""成熟"": 2, ""中年"": 2, ""马尾"": 2, ""短发"": 2, ""苗条"": 2, ""酒店"": 2, ""真实"": 1, ""睡衣"": 1, ""学生"": 1, ""办公室"": 1, ""制服"": 1, ""熟女"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-587.mp4,FSDSS-587.mp4,3884331935,3704.4,ecaedf181a2a0024de97fbe4a4a39f71,235.5,11,11,21,"丁字裤, 丝袜, 内衣, 双马尾, 口交, 姿势, 学生, 床上, 性感, 情趣, 成熟, 按摩, 旗袍, 模特, 淡妆, 短发, 苗条, 身材, 运动装, 长发, 马尾","{""长发"": 10, ""身材"": 5, ""苗条"": 5, ""性感"": 4, ""模特"": 4, ""短发"": 4, ""马尾"": 4, ""学生"": 2, ""床上"": 2, ""姿势"": 2, ""淡妆"": 1, ""双马尾"": 1, ""按摩"": 1, ""丁字裤"": 1, ""运动装"": 1, ""情趣"": 1, ""成熟"": 1, ""内衣"": 1, ""口交"": 1, ""丝袜"": 1, ""旗袍"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-556.mp4,FSDSS-556.mp4,4658200945,4442.4,4895c25a661b09b89d5b65fa546e4a76,265.7,11,11,18,"中年, 制服, 办公室, 口交, 大学生, 姿势, 学校, 学生, 按摩, 模特, 淡妆, 眼镜, 秘书, 老师, 苗条, 身材, 长发, 马尾","{""长发"": 7, ""身材"": 5, ""学生"": 5, ""办公室"": 4, ""苗条"": 4, ""马尾"": 4, ""学校"": 3, ""制服"": 2, ""姿势"": 1, ""秘书"": 1, ""老师"": 1, ""眼镜"": 1, ""淡妆"": 1, ""大学生"": 1, ""中年"": 1, ""按摩"": 1, ""口交"": 1, ""模特"": 1}",
/Volumes/HC530_1/待整理/trans/av3/FSDSS-360.mp4,FSDSS-360.mp4,7095636857,6766.9,ba083b6bad88da5c3fc86cb25c7c1d2e,266.2,11,11,20,"丁字裤, 内衣, 卷发, 双马尾, 口交, 和服, 大学生, 姿势, 学生, 床上, 性感, 护士, 模特, 清纯, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""长发"": 6, ""身材"": 5, ""性感"": 4, ""苗条"": 4, ""马尾"": 3, ""口交"": 2, ""姿势"": 2, ""内衣"": 2, ""酒店"": 2, ""模特"": 1, ""卷发"": 1, ""和服"": 1, ""短发"": 1, ""护士"": 1, ""双马尾"": 1, ""大学生"": 1, ""清纯"": 1, ""学生"": 1, ""床上"": 1, ""丁字裤"": 1}",
/Volumes/HC530_1/待整理/trans/av3/SDNM-385.mp4,SDNM-385.mp4,7271434910,6934.6,6f8a594d23265f8f573f5e00998be5ae,287.0,11,11,19,"丁字裤, 中年, 内衣, 口交, 和服, 姿势, 屈辱, 床上, 性感, 成熟, 模特, 淡妆, 熟女, 短发, 苗条, 调教, 身材, 酒店, 长发","{""身材"": 8, ""苗条"": 8, ""短发"": 7, ""长发"": 6, ""酒店"": 6, ""模特"": 5, ""性感"": 4, ""内衣"": 3, ""姿势"": 3, ""丁字裤"": 2, ""床上"": 2, ""和服"": 1, ""中年"": 1, ""淡妆"": 1, ""熟女"": 1, ""成熟"": 1, ""调教"": 1, ""屈辱"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/trans/av3/BAZX-374.mp4,BAZX-374.mp4,10822064849,10320.7,a607bdc76c99c3e402bc0b53f468fca1,259.4,10,10,19,"内衣, 制服, 双马尾, 姿势, 学生, 床上, 性感, 护士, 模特, 淡妆, 真实, 眼镜, 短发, 苗条, 身材, 运动装, 酒店, 长发, 马尾","{""模特"": 4, ""长发"": 4, ""性感"": 3, ""马尾"": 3, ""制服"": 3, ""双马尾"": 2, ""内衣"": 2, ""身材"": 2, ""苗条"": 2, ""眼镜"": 2, ""真实"": 1, ""床上"": 1, ""运动装"": 1, ""姿势"": 1, ""淡妆"": 1, ""护士"": 1, ""学生"": 1, ""短发"": 1, ""酒店"": 1}",
/Volumes/HC530_1/待整理/trans/av3/MKMP-517.mp4,MKMP-517.mp4,6410557426,6113.6,b6d3f68464a530709cc72a69eee999fc,276.7,10,10,25,"中年, 丰满, 内衣, 制服, 办公室, 医院, 卷发, 双马尾, 口交, 姿势, 学校, 学生, 床上, 性感, 护士, 模特, 淡妆, 眼镜, 短发, 老师, 苗条, 身材, 长发, 马尾, 高大","{""长发"": 7, ""学生"": 7, ""制服"": 5, ""身材"": 4, ""马尾"": 4, ""双马尾"": 4, ""性感"": 2, ""苗条"": 2, ""眼镜"": 2, ""办公室"": 2, ""淡妆"": 2, ""内衣"": 2, ""学校"": 2, ""模特"": 1, ""中年"": 1, ""卷发"": 1, ""高大"": 1, ""老师"": 1, ""护士"": 1, ""医院"": 1, ""床上"": 1, ""姿势"": 1, ""短发"": 1, ""丰满"": 1, ""口交"": 1}",
/Volumes/HC530_1/待整理/trans/av3/MOND-251.mp4,MOND-251.mp4,6702224827,6391.7,2df3ee76a53245a79884b6e03da08660,245.8,10,10,20,"中年, 内衣, 办公室, 卷发, 和服, 多人, 姿势, 床上, 性感, 情趣, 按摩, 模特, 淡妆, 眼镜, 短发, 苗条, 身材, 酒店, 长发, 马尾","{""身材"": 8, ""长发"": 7, ""苗条"": 4, ""内衣"": 3, ""性感"": 3, ""床上"": 2, ""短发"": 2, ""眼镜"": 2, ""按摩"": 2, ""模特"": 2, ""马尾"": 2, ""姿势"": 1, ""淡妆"": 1, ""酒店"": 1, ""和服"": 1, ""办公室"": 1, ""卷发"": 1, ""情趣"": 1, ""多人"": 1, ""中年"": 1}",
